界面分类,界面名称,分组(模块/应用),图片对应功能,MTZ顶层模块,模块内路径,宽,高,九宫格.9.png,关键槽位
framework,全局系统控件,系统框架 · xxhdpi,popup_top_bright.9.png,framework-res,res/drawable-xxhdpi/popup_top_bright.9.png,101,76,是,
framework,全局系统控件,系统框架 · xxhdpi,popup_top_dark.9.png,framework-res,res/drawable-xxhdpi/popup_top_dark.9.png,101,76,是,
framework,全局系统控件,系统框架 · xxhdpi,progress_bg_holo_dark.9.png,framework-res,res/drawable-xxhdpi/progress_bg_holo_dark.9.png,8,32,是,
framework,全局系统控件,系统框架 · xxhdpi,progress_bg_holo_light.9.png,framework-res,res/drawable-xxhdpi/progress_bg_holo_light.9.png,8,32,是,
framework,全局系统控件,系统框架 · xxhdpi,progress_primary_holo_dark.9.png,framework-res,res/drawable-xxhdpi/progress_primary_holo_dark.9.png,15,32,是,
framework,全局系统控件,系统框架 · xxhdpi,progress_primary_holo_light.9.png,framework-res,res/drawable-xxhdpi/progress_primary_holo_light.9.png,15,32,是,
framework,全局系统控件,系统框架 · xxhdpi,progress_secondary_holo_dark.9.png,framework-res,res/drawable-xxhdpi/progress_secondary_holo_dark.9.png,8,32,是,
framework,全局系统控件,系统框架 · xxhdpi,progress_secondary_holo_light.9.png,framework-res,res/drawable-xxhdpi/progress_secondary_holo_light.9.png,8,32,是,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo1.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo2.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo3.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo4.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo5.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo6.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo7.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,进度条,framework-res,res/drawable-xxhdpi/progressbar_indeterminate_holo8.png,1212,18,,
framework,全局系统控件,系统框架 · xxhdpi,quickcontact_badge_overlay_pressed_light.9.png,framework-res,res/drawable-xxhdpi/quickcontact_badge_overlay_pressed_light.9.png,48,48,是,
framework,全局系统控件,系统框架 · xxhdpi,scrubber_track_holo_dark.9.png,framework-res,res/drawable-xxhdpi/scrubber_track_holo_dark.9.png,30,36,是,
framework,全局系统控件,系统框架 · xxhdpi,scrubber_track_mtrl_alpha.9.png,framework-res,res/drawable-xxhdpi/scrubber_track_mtrl_alpha.9.png,30,36,是,
framework,全局系统控件,系统框架 · xxhdpi,搜索模式背景,framework-res,res/drawable-xxhdpi/search_mode_bg_light.9.png,141,160,是,
framework,全局系统控件,系统框架 · xxhdpi,seek_thumb_normal.png,framework-res,res/drawable-xxhdpi/seek_thumb_normal.png,63,63,,
framework,全局系统控件,系统框架 · xxhdpi,seek_thumb_pressed.png,framework-res,res/drawable-xxhdpi/seek_thumb_pressed.png,63,63,,
framework,全局系统控件,系统框架 · xxhdpi,seek_thumb_selected.png,framework-res,res/drawable-xxhdpi/seek_thumb_selected.png,63,63,,
framework,全局系统控件,系统框架 · xxhdpi,sliding_btn_slider.png,framework-res,res/drawable-xxhdpi/sliding_btn_slider.png,63,63,,
framework,全局系统控件,系统框架 · xxhdpi,spinner_ab_pressed_holo_dark.9.png,framework-res,res/drawable-xxhdpi/spinner_ab_pressed_holo_dark.9.png,33,48,是,
framework,全局系统控件,系统框架 · xxhdpi,spinner_ab_pressed_holo_light.9.png,framework-res,res/drawable-xxhdpi/spinner_ab_pressed_holo_light.9.png,33,48,是,
framework,全局系统控件,系统框架 · xxhdpi,spinner_pressed_holo_light.9.png,framework-res,res/drawable-xxhdpi/spinner_pressed_holo_light.9.png,33,48,是,
framework,全局系统控件,系统框架 · xxhdpi,stat_notify_missed_call.png,framework-res,res/drawable-xxhdpi/stat_notify_missed_call.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,stat_notify_sdcard.png,framework-res,res/drawable-xxhdpi/stat_notify_sdcard.png,50,50,,
framework,全局系统控件,系统框架 · xxhdpi,stat_notify_sdcard_prepare.png,framework-res,res/drawable-xxhdpi/stat_notify_sdcard_prepare.png,50,50,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_adb.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_data_usb.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_download_anim0.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_download_anim1.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_download_anim2.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_download_anim3.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_download_anim4.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_download_anim5.png,36,36,,
framework,全局系统控件,系统框架 · xxhdpi,【状态栏】系统图标,framework-res,res/drawable-xxhdpi/stat_sys_warning.png,48,48,,
framework,全局系统控件,系统框架 · xxhdpi,switch_thumb_activated_holo_dark.9.png,framework-res,res/drawable-xxhdpi/switch_thumb_activated_holo_dark.9.png,78,42,是,
framework,全局系统控件,系统框架 · xxhdpi,switch_thumb_activated_holo_light.9.png,framework-res,res/drawable-xxhdpi/switch_thumb_activated_holo_light.9.png,78,42,是,
framework,全局系统控件,系统框架 · xxhdpi,switch_thumb_pressed_holo_dark.9.png,framework-res,res/drawable-xxhdpi/switch_thumb_pressed_holo_dark.9.png,78,42,是,
framework,全局系统控件,系统框架 · xxhdpi,switch_thumb_pressed_holo_light.9.png,framework-res,res/drawable-xxhdpi/switch_thumb_pressed_holo_light.9.png,78,42,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_focus_bar_left.9.png,framework-res,res/drawable-xxhdpi/tab_focus_bar_left.9.png,2,6,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_focus_bar_right.9.png,framework-res,res/drawable-xxhdpi/tab_focus_bar_right.9.png,2,6,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_indicator_ab_holo.9.png,framework-res,res/drawable-xxhdpi/tab_indicator_ab_holo.9.png,108,96,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_press_bar_left.9.png,framework-res,res/drawable-xxhdpi/tab_press_bar_left.9.png,2,6,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_press_bar_right.9.png,framework-res,res/drawable-xxhdpi/tab_press_bar_right.9.png,2,6,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_selected_focused_holo.9.png,framework-res,res/drawable-xxhdpi/tab_selected_focused_holo.9.png,4,16,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_selected_holo.9.png,framework-res,res/drawable-xxhdpi/tab_selected_holo.9.png,4,16,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_selected_pressed_holo.9.png,framework-res,res/drawable-xxhdpi/tab_selected_pressed_holo.9.png,4,16,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_unselected_focused_holo.9.png,framework-res,res/drawable-xxhdpi/tab_unselected_focused_holo.9.png,4,8,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_unselected_holo.9.png,framework-res,res/drawable-xxhdpi/tab_unselected_holo.9.png,4,8,是,
framework,全局系统控件,系统框架 · xxhdpi,tab_unselected_pressed_holo.9.png,framework-res,res/drawable-xxhdpi/tab_unselected_pressed_holo.9.png,4,8,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_activated_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_activated_holo_light.9.png,52,64,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_focused_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_focused_holo_light.9.png,52,64,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_multiline_activated_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_multiline_activated_holo_light.9.png,52,64,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_multiline_focused_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_multiline_focused_holo_light.9.png,52,64,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_activated_mtrl_alpha.9.png,framework-res,res/drawable-xxhdpi/textfield_search_activated_mtrl_alpha.9.png,36,10,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_default_holo_dark.9.png,framework-res,res/drawable-xxhdpi/textfield_search_default_holo_dark.9.png,30,13,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_default_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_search_default_holo_light.9.png,77,72,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_default_mtrl_alpha.9.png,framework-res,res/drawable-xxhdpi/textfield_search_default_mtrl_alpha.9.png,36,10,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_right_default_holo_dark.9.png,framework-res,res/drawable-xxhdpi/textfield_search_right_default_holo_dark.9.png,30,13,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_right_default_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_search_right_default_holo_light.9.png,30,13,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_right_selected_holo_dark.9.png,framework-res,res/drawable-xxhdpi/textfield_search_right_selected_holo_dark.9.png,30,13,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_right_selected_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_search_right_selected_holo_light.9.png,30,13,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_selected_holo_dark.9.png,framework-res,res/drawable-xxhdpi/textfield_search_selected_holo_dark.9.png,30,13,是,
framework,全局系统控件,系统框架 · xxhdpi,textfield_search_selected_holo_light.9.png,framework-res,res/drawable-xxhdpi/textfield_search_selected_holo_light.9.png,77,72,是,
framework,全局系统控件,系统框架 · xxhdpi,toast_frame.9.png,framework-res,res/drawable-xxhdpi/toast_frame.9.png,245,200,是,
framework,全局系统控件,系统框架 · xxhdpi,toast_frame_holo.9.png,framework-res,res/drawable-xxhdpi/toast_frame_holo.9.png,245,200,是,
framework,全局系统控件,系统框架 · xxhdpi,transportcontrol_bg.9.png,framework-res,res/drawable-xxhdpi/transportcontrol_bg.9.png,108,96,是,
icons,应用图标包,图标包 · xxhdpi,air.tv.douyu.android.png,icons,res/drawable-xxhdpi/air.tv.douyu.android.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,bin.mt.plus.png,icons,res/drawable-xxhdpi/bin.mt.plus.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,bin.mt.termex.png,icons,res/drawable-xxhdpi/bin.mt.termex.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,bluearchive.png,icons,res/drawable-xxhdpi/bluearchive.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cloud.miplus.ds.png,icons,res/drawable-xxhdpi/cloud.miplus.ds.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cmb.pb.png,icons,res/drawable-xxhdpi/cmb.pb.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cmccwm.mobilemusic.png,icons,res/drawable-xxhdpi/cmccwm.mobilemusic.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.TuHu.android.png,icons,res/drawable-xxhdpi/cn.TuHu.android.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.caocaokeji.user.png,icons,res/drawable-xxhdpi/cn.caocaokeji.user.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.com.chsi.chsiapp.png,icons,res/drawable-xxhdpi/cn.com.chsi.chsiapp.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.com.langeasy.LangEasyLexis.png,icons,res/drawable-xxhdpi/cn.com.langeasy.LangEasyLexis.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.cyberIdentity.certification.png,icons,res/drawable-xxhdpi/cn.cyberIdentity.certification.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.dreamn.qianji_auto.png,icons,res/drawable-xxhdpi/cn.dreamn.qianji_auto.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.geektang.privacyspace.png,icons,res/drawable-xxhdpi/cn.geektang.privacyspace.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.gov.chinatax.gt4.app.png,icons,res/drawable-xxhdpi/cn.gov.chinatax.gt4.app.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.gov.tax.its.png,icons,res/drawable-xxhdpi/cn.gov.tax.its.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.kuwo.player.png,icons,res/drawable-xxhdpi/cn.kuwo.player.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.missevan.png,icons,res/drawable-xxhdpi/cn.missevan.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,cn.soulapp.android.png,icons,res/drawable-xxhdpi/cn.soulapp.android.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.MobileTicket.png,icons,res/drawable-xxhdpi/com.MobileTicket.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.Qunar.png,icons,res/drawable-xxhdpi/com.Qunar.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.UCMobile.png,icons,res/drawable-xxhdpi/com.UCMobile.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.achievo.vipshop.png,icons,res/drawable-xxhdpi/com.achievo.vipshop.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.ai.fengyue.png,icons,res/drawable-xxhdpi/com.ai.fengyue.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.alibaba.ailabs.tg.png,icons,res/drawable-xxhdpi/com.alibaba.ailabs.tg.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.alibaba.android.rimet.png,icons,res/drawable-xxhdpi/com.alibaba.android.rimet.png,378,378,,
icons,应用图标包,图标包 · xxhdpi,com.alibaba.wireless.png,icons,res/drawable-xxhdpi/com.alibaba.wireless.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.alicloud.databox.png,icons,res/drawable-xxhdpi/com.alicloud.databox.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.aliyun.tongyi.png,icons,res/drawable-xxhdpi/com.aliyun.tongyi.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.and.games505.TerrariaPaid.png,icons,res/drawable-xxhdpi/com.and.games505.TerrariaPaid.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.bankabc.png,icons,res/drawable-xxhdpi/com.android.bankabc.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.bips.png,icons,res/drawable-xxhdpi/com.android.bips.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.bluetooth.png,icons,res/drawable-xxhdpi/com.android.bluetooth.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.browser.png,icons,res/drawable-xxhdpi/com.android.browser.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.camera.png,icons,res/drawable-xxhdpi/com.android.camera.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.egg.png,icons,res/drawable-xxhdpi/com.android.egg.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.email.png,icons,res/drawable-xxhdpi/com.android.email.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.fileexplorer.png,icons,res/drawable-xxhdpi/com.android.fileexplorer.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.healthconnect.controller.png,icons,res/drawable-xxhdpi/com.android.healthconnect.controller.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.htmlviewer.png,icons,res/drawable-xxhdpi/com.android.htmlviewer.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.incallui.png,icons,res/drawable-xxhdpi/com.android.incallui.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.mms.png,icons,res/drawable-xxhdpi/com.android.mms.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.nfc.png,icons,res/drawable-xxhdpi/com.android.nfc.png,235,235,,
icons,应用图标包,图标包 · xxhdpi,com.android.phone.png,icons,res/drawable-xxhdpi/com.android.phone.png,235,235,,
